id;name;description;price;catalog_url;category_id;picture_url
674;Духовой шкаф Zanussi OPZB-4210;Разм. встраивания (мм): 593x560x550, Габариты (см): 59x59x56, Мощность подключения (кВт): 2.73, Открытие дверцы: сверху вниз, конвекция, гриль, Функции: автоотключение, Объем (л): 58, Управление: утапливаемые с кнопками, Оформление: классическое, Тип: независимая, Духовка: электрическая ;15422;…;138;http://magazilla.ru/jpg_zoom1/644278.jpg
675;Духовой шкаф MAUNFELD MEOFE 676R;Габариты (см): 60x60x56, Открытие дверцы: сверху вниз, конвекция, гриль, Функции: автоотключение, Объем (л): 67, Управление: поворотные переключатели, Оформление: ретро, Тип: независимая, Духовка: электрическая ;24615;…;138;http://magazilla.ru/jpg_zoom1/713835.jpg
676;Духовой шкаф Bosch HBA 22B250;Разм. встраивания (мм): 590x560x550, Габариты (см): 60x60x54, Открытие дверцы: сверху вниз, конвекция, гриль, Функции: автоотключение, Объем (л): 62, Управление: поворотные переключатели с сенсорами, Оформление: классическое, Тип: независимая, Духовка: электрическая;18679;…;138;http://magazilla.ru/jpg_zoom1/829810.jpg
677;Духовой шкаф Hansa BOEB64190055;Разм. встраивания (мм): 590х560х550, Габариты (см): 60х60х54, Открытие дверцы: сверху вниз, конвекция, Функции: гриль, Объем (л): 58, Управление: утапливаемые с сенсорами, Оформление: классическое, Тип: независимая, Духовка: электрическая ;21324;…;138;http://magazilla.ru/jpg_zoom1/154749.jpg
678;Встраиваемый комплект Hansa BCMI 64590015;Габариты духовки (см): 60х60х58, Габариты поверхности (см): 60х50, Автоотключение: духового шкафа, Автоподжиг: отсутствует, Газ-контроль: отсутствует, Гриль: электрический, Таймер, Вертел, Конвекция, Функции: Термостат, Открытие дверцы: сверху вниз, Объем духовки (л): 58, Духовка: электрическая, Конфорок (шт): 4;36289;…;139;http://magazilla.ru/jpg_zoom1/171040.jpg
679;Встраиваемый комплект Simfer S60W02;Габариты духовки (см): 60x60x57, Габариты поверхности (см): 58x51, Автоотключение: отсутствует, Автоподжиг: варочной поверхности, Газ-контроль: отсутствует, Функции: Термостат, Открытие дверцы: сверху вниз, Объем духовки (л): 58, Духовка: электрическая, Конфорок (шт): 4, Рабочая поверхность: эмалированная;19789;…;139;http://magazilla.ru/jpg_zoom1/1267170.jpg
680;Встраиваемый комплект Beko BSC 22130;Габариты духовки (см): 60x59x57, Габариты поверхности (см): 58x51, Автоотключение: духового шкафа, Автоподжиг: отсутствует, Газ-контроль: отсутствует, Гриль: электрический, Таймер, Конвекция, Функции: Термостат, Открытие дверцы: сверху вниз, Объем духовки (л): 67, Духовка: электрическая, Конфорок (шт): 4;17471;…;139;http://magazilla.ru/jpg_zoom1/658841.jpg
681;Встраиваемый комплект Hansa BCCI 66136077;Габариты духовки (см): 60х60х58, Габариты поверхности (см): 58х52, Автоотключение: отсутствует, Автоподжиг: отсутствует, Газ-контроль: отсутствует, Гриль: электрический, Конвекция, Функции: Термостат, Открытие дверцы: сверху вниз, Объем духовки (л): 58, Духовка: электрическая, Индикатор остаточного тепла;38379;…;139;http://mzimg.com/big/81/e99c6np8g81.jpg
682;Встраиваемый комплект Hansa BCCI 64096014;Габариты духовки (см): 60x60x58, Мощность подключения (кВт): 8.7, Автоотключение: духового шкафа, Автоподжиг: отсутствует, Газ-контроль: отсутствует, Гриль: электрический, Таймер, Функции: Термостат, Открытие дверцы: сверху вниз, Объем духовки (л): 66, Духовка: электрическая, Индикатор остаточного тепла;35198;…;139;http://magazilla.ru/jpg_zoom1/873284.jpg
683;Вытяжка Elikor Integra 60;Глубина (см): 31, Ширина (см): 60, Высота (макс.): 18, Управление: кнопочные переключатели, Возможность установки активного фильтра, Кол-во скоростей: 2, Макс. уровень шума (дБ): 55, Мин. уровень шума (дБ): 34, Макс. производительность (м3/ч): 400, Потребляемая мощность (Вт): 220, Принцип работы: отвод / рециркуляция ;3135;…;140;http://magazilla.ru/jpg_zoom1/492087.jpg
684;Вытяжка Elikor Integra 50;Глубина (см): 31, Ширина (см): 50, Высота (макс.): 18, Управление: кнопочные переключатели, Возможность установки активного фильтра, Кол-во скоростей: 2, Макс. уровень шума (дБ): 55, Мин. уровень шума (дБ): 34, Макс. производительность (м3/ч): 400, Потребляемая мощность (Вт): 220, Принцип работы: отвод / рециркуляция ;3234;…;140;http://magazilla.ru/jpg_zoom1/492082.jpg
685;Вытяжка Elikor Epsilon 50;Глубина (см): 50, Ширина (см): 50, Высота (макс.): 100, Высота (мин.): 68, Управление: ползунок, Возможность установки активного фильтра, Кол-во скоростей: 3, Макс. уровень шума (дБ): 54, Мин. уровень шума (дБ): 35, Макс. производительность (м3/ч): 430, Потребляемая мощность (Вт): 225, Принцип работы: отвод / рециркуляция ;3993;…;140;http://magazilla.ru/jpg_zoom1/275596.jpg
686;Вытяжка Krona Kamilla 2M 600 Sensor;Глубина (см): 31, Ширина (см): 60, Высота (макс.): 19, Таймер выключения, Управление: сенсорное, Возможность установки активного фильтра, Кол-во скоростей: 3, Макс. уровень шума (дБ): 43, Макс. производительность (м3/ч): 550, Потребляемая мощность (Вт): 165, Принцип работы: отвод / рециркуляция, Оформление: с выдвижной панелью ;7348;…;140;http://magazilla.ru/jpg/423167.jpg
